Company Name,Country,Variable,Unit,Year,Value,Source,Certainty
Steel Dynamics,,Emissions (BAU),MtCO2,2042,2.786,gem_plant_level,
Steel Dynamics,,Emissions (BAU),MtCO2,2043,2.786,gem_plant_level,
Steel Dynamics,,Emissions (BAU),MtCO2,2044,2.786,gem_plant_level,
Steel Dynamics,,Emissions (BAU),MtCO2,2045,2.786,gem_plant_level,
Steel Dynamics,,Emissions (BAU),MtCO2,2046,2.786,gem_plant_level,
Steel Dynamics,,Emissions (BAU),MtCO2,2047,2.786,gem_plant_level,
Steel Dynamics,,Emissions (BAU),MtCO2,2048,2.786,gem_plant_level,
Steel Dynamics,,Emissions (BAU),MtCO2,2049,2.786,gem_plant_level,
Steel Dynamics,,Emissions (BAU),MtCO2,2050,2.786,gem_plant_level,
Steel Dynamics,,Emissions (Historical),MtCO2,2014,3.008,apa,0.77
Steel Dynamics,,Emissions (Historical),MtCO2,2015,3.008,apa,0.77
Steel Dynamics,,Emissions (Historical),MtCO2,2016,3.008,apa,0.77
Steel Dynamics,,Emissions (Historical),MtCO2,2017,3.008,apa,0.77
Steel Dynamics,,Emissions (Historical),MtCO2,2018,3.008,apa,0.77
Steel Dynamics,,Emissions (Historical),MtCO2,2019,3.008,apa,0.77
Steel Dynamics,,Emissions (Historical),MtCO2,2020,3.127,apa,0.79
Steel Dynamics,,Emissions (Historical),MtCO2,2021,3.323,apa,0.8400000000000001
Steel Dynamics,,Emissions (Historical),MtCO2,2022,2.658,apa,0.8400000000000001
Steel Dynamics,,Emissions (Historical),MtCO2,2023,2.677,apa,0.8600000000000001
Steel Dynamics,,Emissions (Historical),MtCO2,2024,2.786,apa,0.8600000000000001
Steel Dynamics,,Emissions (Historical),MtCO2,2025,1.389,climate_trace,0.72
Steel Dynamics,,Emissions (NZT),MtCO2,2025,1.389,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2026,1.347,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2027,1.306,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2028,1.264,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2029,1.222,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2030,1.181,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2031,1.136,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2032,1.09,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2033,1.045,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2034,1.0,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2035,0.955,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2036,0.91,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2037,0.865,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2038,0.82,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2039,0.774,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2040,0.729,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2041,0.684,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2042,0.639,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2043,0.594,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2044,0.549,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2045,0.504,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2046,0.458,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2047,0.413,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2048,0.368,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2049,0.323,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2050,0.278,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2051,0.278,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2052,0.278,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2053,0.278,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2054,0.278,oxford_nzt,
Steel Dynamics,,Emissions (NZT),MtCO2,2055,0.278,oxford_nzt,
Steel Dynamics,,Emissions (TP),MtCO2,2024,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2025,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2026,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2027,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2028,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2029,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2030,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2031,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2032,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2033,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2034,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2035,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2036,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2037,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2038,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2039,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2040,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2041,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2042,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2043,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2044,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2045,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2046,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2047,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2048,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2049,2.786,gem_closure,
Steel Dynamics,,Emissions (TP),MtCO2,2050,2.786,gem_closure,
Steel Dynamics,,Production (BAU),MtSteel,2024,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2025,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2026,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2027,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2028,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2029,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2030,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2031,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2032,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2033,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2034,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2035,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2036,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2037,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2038,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2039,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2040,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2041,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2042,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2043,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2044,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2045,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2046,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2047,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2048,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2049,10199.0,gem_plant_level,
Steel Dynamics,,Production (BAU),MtSteel,2050,10199.0,gem_plant_level,
Steel Dynamics,,Production (Historical),MtSteel,2014,8907.0,apa,0.77
Steel Dynamics,,Production (Historical),MtSteel,2015,8907.0,apa,0.77
Steel Dynamics,,Production (Historical),MtSteel,2016,8907.0,apa,0.77
Steel Dynamics,,Production (Historical),MtSteel,2017,8907.0,apa,0.77
Steel Dynamics,,Production (Historical),MtSteel,2018,8907.0,apa,0.77
Steel Dynamics,,Production (Historical),MtSteel,2019,8907.0,apa,0.77
Steel Dynamics,,Production (Historical),MtSteel,2020,9260.0,apa,0.75
Steel Dynamics,,Production (Historical),MtSteel,2021,9840.0,apa,0.85
Steel Dynamics,,Production (Historical),MtSteel,2022,9730.0,apa,0.85
Steel Dynamics,,Production (Historical),MtSteel,2023,9800.0,apa,0.87
Steel Dynamics,,Production (Historical),MtSteel,2024,10200.0,apa,0.87
Steel Dynamics,,Production (Historical),MtSteel,2025,6931.0,climate_trace,0.72
Steel Dynamics,,Production (TP),MtSteel,2024,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2025,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2026,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2027,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2028,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2029,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2030,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2031,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2032,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2033,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2034,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2035,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2036,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2037,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2038,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2039,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2040,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2041,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2042,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2043,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2044,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2045,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2046,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2047,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2048,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2049,10199.0,gem_closure,
Steel Dynamics,,Production (TP),MtSteel,2050,10199.0,gem_closure,
Tata Steel,,Emissions (BAU),MtCO2,2024,104.214,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2025,103.733,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2026,103.255,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2027,111.575,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2028,111.058,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2029,110.544,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2030,136.685,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2031,136.056,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2032,135.429,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2033,134.805,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2034,134.186,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2035,136.122,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2036,135.509,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2037,134.897,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2038,134.29,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2039,133.684,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2040,133.083,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2041,132.483,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2042,131.888,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2043,131.294,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2044,130.705,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2045,130.117,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2046,129.534,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2047,128.953,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2048,128.375,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2049,127.8,gem_plant_level,
Tata Steel,,Emissions (BAU),MtCO2,2050,127.228,gem_plant_level,
Tata Steel,,Emissions (Historical),MtCO2,2014,61.594,apa,0.77
Tata Steel,,Emissions (Historical),MtCO2,2015,65.192,apa,0.77
Tata Steel,,Emissions (Historical),MtCO2,2016,68.752,apa,0.77
Tata Steel,,Emissions (Historical),MtCO2,2017,64.542,apa,0.77
Tata Steel,,Emissions (Historical),MtCO2,2018,68.067,apa,0.77
Tata Steel,,Emissions (Historical),MtCO2,2019,81.272,apa,0.77
Tata Steel,,Emissions (Historical),MtCO2,2020,83.62,apa,0.79
Tata Steel,,Emissions (Historical),MtCO2,2021,90.461,apa,0.8400000000000001
Tata Steel,,Emissions (Historical),MtCO2,2022,88.907,apa,0.79
Tata Steel,,Emissions (Historical),MtCO2,2023,87.073,apa,0.81
Tata Steel,,Emissions (Historical),MtCO2,2024,104.214,apa,0.81
Tata Steel,,Emissions (Historical),MtCO2,2025,46.494,climate_trace,0.72
Tata Steel,,Emissions (NZT),MtCO2,2025,46.494,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2026,44.286,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2027,42.077,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2028,39.869,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2029,37.66,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2030,35.452,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2031,33.243,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2032,31.035,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2033,28.826,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2034,26.618,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2035,24.409,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2036,22.201,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2037,19.992,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2038,17.784,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2039,15.575,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2040,13.367,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2041,11.159,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2042,8.95,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2043,6.742,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2044,4.533,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2045,2.325,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2046,2.325,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2047,2.325,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2048,2.325,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2049,2.325,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2050,2.325,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2051,2.325,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2052,2.325,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2053,2.325,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2054,2.325,oxford_nzt,
Tata Steel,,Emissions (NZT),MtCO2,2055,2.325,oxford_nzt,
Tata Steel,,Emissions (TP),MtCO2,2024,104.214,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2025,103.737,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2026,103.262,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2027,112.331,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2028,111.814,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2029,111.299,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2030,134.147,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2031,133.535,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2032,132.925,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2033,132.319,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2034,131.716,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2035,128.471,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2036,127.901,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2037,127.333,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2038,126.77,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2039,126.207,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2040,125.649,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2041,125.092,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2042,124.539,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2043,123.988,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2044,123.441,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2045,122.895,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2046,122.354,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2047,121.814,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2048,121.278,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2049,120.743,gem_closure,
Tata Steel,,Emissions (TP),MtCO2,2050,120.212,gem_closure,
Tata Steel,,Production (BAU),MtSteel,2024,35630.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2025,35630.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2026,35630.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2027,41242.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2028,41242.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2029,41242.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2030,50485.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2031,50485.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2032,50485.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2033,50485.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2034,50485.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2035,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2036,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2037,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2038,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2039,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2040,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2041,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2042,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2043,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2044,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2045,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2046,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2047,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2048,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2049,52918.0,gem_plant_level,
Tata Steel,,Production (BAU),MtSteel,2050,52918.0,gem_plant_level,
Tata Steel,,Production (Historical),MtSteel,2014,20400.0,apa,0.73
Tata Steel,,Production (Historical),MtSteel,2015,21700.0,apa,0.73
Tata Steel,,Production (Historical),MtSteel,2016,23000.0,apa,0.73
Tata Steel,,Production (Historical),MtSteel,2017,21700.0,apa,0.73
Tata Steel,,Production (Historical),MtSteel,2018,23000.0,apa,0.73
Tata Steel,,Production (Historical),MtSteel,2019,27600.0,apa,0.73
Tata Steel,,Production (Historical),MtSteel,2020,28540.0,apa,0.75
Tata Steel,,Production (Historical),MtSteel,2021,31030.0,apa,0.85
Tata Steel,,Production (Historical),MtSteel,2022,30650.0,apa,0.85
Tata Steel,,Production (Historical),MtSteel,2023,29940.0,apa,0.87
Tata Steel,,Production (Historical),MtSteel,2024,27100.0,apa,0.87
Tata Steel,,Production (Historical),MtSteel,2025,25336.0,climate_trace,0.72
Tata Steel,,Production (TP),MtSteel,2024,34254.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2025,34254.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2026,34254.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2027,40341.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2028,40341.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2029,40341.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2030,47070.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2031,47070.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2032,47070.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2033,47070.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2034,47070.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2035,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2036,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2037,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2038,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2039,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2040,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2041,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2042,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2043,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2044,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2045,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2046,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2047,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2048,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2049,46410.0,gem_closure,
Tata Steel,,Production (TP),MtSteel,2050,46410.0,gem_closure,
Ternium,,Emissions (BAU),MtCO2,2024,24.809,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2025,24.718,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2026,24.627,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2027,24.536,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2028,24.446,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2029,24.357,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2030,24.267,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2031,24.179,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2032,24.09,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2033,24.003,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2034,23.915,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2035,23.829,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2036,23.742,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2037,23.656,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2038,23.57,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2039,23.485,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2040,23.4,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2041,23.316,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2042,23.232,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2043,23.149,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2044,23.065,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2045,22.983,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2046,22.9,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2047,22.819,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2048,22.738,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2049,22.656,gem_plant_level,
Ternium,,Emissions (BAU),MtCO2,2050,22.576,gem_plant_level,
Ternium,,Emissions (Historical),MtCO2,2014,22.516,apa,0.77
Ternium,,Emissions (Historical),MtCO2,2015,22.422,apa,0.77
Ternium,,Emissions (Historical),MtCO2,2016,22.329,apa,0.77
Ternium,,Emissions (Historical),MtCO2,2017,22.236,apa,0.77
Ternium,,Emissions (Historical),MtCO2,2018,22.144,apa,0.77
Ternium,,Emissions (Historical),MtCO2,2019,17.484,apa,0.77
Ternium,,Emissions (Historical),MtCO2,2020,22.153,apa,0.79
Ternium,,Emissions (Historical),MtCO2,2021,26.209,apa,0.79
Ternium,,Emissions (Historical),MtCO2,2022,26.013,apa,0.79
Ternium,,Emissions (Historical),MtCO2,2023,25.836,apa,0.81
Ternium,,Emissions (Historical),MtCO2,2024,24.809,apa,0.81
Ternium,,Emissions (Historical),MtCO2,2025,10.728,climate_trace,0.72
Ternium,,Emissions (TP),MtCO2,2024,24.809,gem_closure,
Ternium,,Emissions (TP),MtCO2,2025,24.718,gem_closure,
Ternium,,Emissions (TP),MtCO2,2026,24.627,gem_closure,
Ternium,,Emissions (TP),MtCO2,2027,24.536,gem_closure,
Ternium,,Emissions (TP),MtCO2,2028,24.446,gem_closure,
Ternium,,Emissions (TP),MtCO2,2029,24.357,gem_closure,
Ternium,,Emissions (TP),MtCO2,2030,24.267,gem_closure,
Ternium,,Emissions (TP),MtCO2,2031,24.179,gem_closure,
Ternium,,Emissions (TP),MtCO2,2032,24.09,gem_closure,
Ternium,,Emissions (TP),MtCO2,2033,24.003,gem_closure,
Ternium,,Emissions (TP),MtCO2,2034,23.915,gem_closure,
Ternium,,Emissions (TP),MtCO2,2035,23.829,gem_closure,
Ternium,,Emissions (TP),MtCO2,2036,23.742,gem_closure,
Ternium,,Emissions (TP),MtCO2,2037,23.656,gem_closure,
Ternium,,Emissions (TP),MtCO2,2038,23.57,gem_closure,
Ternium,,Emissions (TP),MtCO2,2039,23.485,gem_closure,
Ternium,,Emissions (TP),MtCO2,2040,23.4,gem_closure,
Ternium,,Emissions (TP),MtCO2,2041,23.316,gem_closure,
Ternium,,Emissions (TP),MtCO2,2042,23.232,gem_closure,
Ternium,,Emissions (TP),MtCO2,2043,23.149,gem_closure,
Ternium,,Emissions (TP),MtCO2,2044,23.065,gem_closure,
Ternium,,Emissions (TP),MtCO2,2045,22.983,gem_closure,
