company,year,metric,value_apa,value_climate_trace,default_value,default_source,default_certainty,n_sources,source_spread_pct
Habas Industrial and Medical Gases Production Industries AŞ,2025,production_mt,,2.454,2.454,climate_trace,0.72,1.0,
Hadeed Metal Manufacturing Co,2021,emissions_mt_co2,,0.0,0.0,climate_trace,0.7,1.0,
Hadeed Metal Manufacturing Co,2021,production_mt,,0.0,0.0,climate_trace,0.7,1.0,
Hadeed Metal Manufacturing Co,2023,emissions_mt_co2,,0.001,0.001,climate_trace,0.72,1.0,
Hadeed Metal Manufacturing Co,2023,production_mt,,0.003,0.003,climate_trace,0.72,1.0,
Hadeed Metal Manufacturing Co,2024,emissions_mt_co2,,0.001,0.001,climate_trace,0.72,1.0,
Hadeed Metal Manufacturing Co,2024,production_mt,,0.003,0.003,climate_trace,0.72,1.0,
Hadeed Metal Manufacturing Co,2025,emissions_mt_co2,,0.001,0.001,climate_trace,0.72,1.0,
Hadeed Metal Manufacturing Co,2025,production_mt,,0.004,0.004,climate_trace,0.72,1.0,
Hai Kwang Enterprise Corp,2021,emissions_mt_co2,,0.129,0.129,climate_trace,0.7,1.0,
Hai Kwang Enterprise Corp,2021,production_mt,,0.476,0.476,climate_trace,0.7,1.0,
Hai Kwang Enterprise Corp,2022,emissions_mt_co2,,0.146,0.146,climate_trace,0.7,1.0,
Hai Kwang Enterprise Corp,2022,production_mt,,0.54,0.54,climate_trace,0.7,1.0,
Hai Kwang Enterprise Corp,2023,emissions_mt_co2,,0.149,0.149,climate_trace,0.72,1.0,
Hai Kwang Enterprise Corp,2023,production_mt,,0.554,0.554,climate_trace,0.72,1.0,
Hai Kwang Enterprise Corp,2024,emissions_mt_co2,,0.146,0.146,climate_trace,0.72,1.0,
Hai Kwang Enterprise Corp,2024,production_mt,,0.543,0.543,climate_trace,0.72,1.0,
Hai Kwang Enterprise Corp,2025,emissions_mt_co2,,0.079,0.079,climate_trace,0.72,1.0,
Hai Kwang Enterprise Corp,2025,production_mt,,0.294,0.294,climate_trace,0.72,1.0,
Halyvourgiki SA,2021,emissions_mt_co2,,0.026,0.026,climate_trace,0.7,1.0,
Halyvourgiki SA,2021,production_mt,,0.328,0.328,climate_trace,0.7,1.0,
Halyvourgiki SA,2022,emissions_mt_co2,,0.027,0.027,climate_trace,0.7,1.0,
Halyvourgiki SA,2022,production_mt,,0.338,0.338,climate_trace,0.7,1.0,
Halyvourgiki SA,2023,emissions_mt_co2,,0.023,0.023,climate_trace,0.72,1.0,
Halyvourgiki SA,2023,production_mt,,0.286,0.286,climate_trace,0.72,1.0,
Halyvourgiki SA,2024,emissions_mt_co2,,0.027,0.027,climate_trace,0.72,1.0,
Halyvourgiki SA,2024,production_mt,,0.338,0.338,climate_trace,0.72,1.0,
Halyvourgiki SA,2025,emissions_mt_co2,,0.022,0.022,climate_trace,0.72,1.0,
Halyvourgiki SA,2025,production_mt,,0.281,0.281,climate_trace,0.72,1.0,
Handan Iron and Steel Group Co Ltd,2021,emissions_mt_co2,,9.784,9.784,climate_trace,0.7,1.0,
Handan Iron and Steel Group Co Ltd,2021,production_mt,,5.149,5.149,climate_trace,0.7,1.0,
Handan Iron and Steel Group Co Ltd,2022,emissions_mt_co2,,9.669,9.669,climate_trace,0.7,1.0,
Handan Iron and Steel Group Co Ltd,2022,production_mt,,5.089,5.089,climate_trace,0.7,1.0,
Handan Iron and Steel Group Co Ltd,2023,emissions_mt_co2,,9.784,9.784,climate_trace,0.72,1.0,
Handan Iron and Steel Group Co Ltd,2023,production_mt,,5.149,5.149,climate_trace,0.72,1.0,
Handan Iron and Steel Group Co Ltd,2024,emissions_mt_co2,,9.784,9.784,climate_trace,0.72,1.0,
Handan Iron and Steel Group Co Ltd,2024,production_mt,,5.149,5.149,climate_trace,0.72,1.0,
Handan Iron and Steel Group Co Ltd,2025,emissions_mt_co2,,8.234,8.234,climate_trace,0.72,1.0,
Handan Iron and Steel Group Co Ltd,2025,production_mt,,4.334,4.334,climate_trace,0.72,1.0,
Hanshan Iron and Steel Co Ltd,2021,emissions_mt_co2,,2.549,2.549,climate_trace,0.7,1.0,
Hanshan Iron and Steel Co Ltd,2021,production_mt,,1.342,1.342,climate_trace,0.7,1.0,
Hanshan Iron and Steel Co Ltd,2022,emissions_mt_co2,,2.952,2.952,climate_trace,0.7,1.0,
Hanshan Iron and Steel Co Ltd,2022,production_mt,,1.554,1.554,climate_trace,0.7,1.0,
Hanshan Iron and Steel Co Ltd,2023,emissions_mt_co2,,2.549,2.549,climate_trace,0.72,1.0,
Hanshan Iron and Steel Co Ltd,2023,production_mt,,1.342,1.342,climate_trace,0.72,1.0,
Hanshan Iron and Steel Co Ltd,2024,emissions_mt_co2,,3.055,3.055,climate_trace,0.72,1.0,
Hanshan Iron and Steel Co Ltd,2024,production_mt,,1.608,1.608,climate_trace,0.72,1.0,
Hanshan Iron and Steel Co Ltd,2025,emissions_mt_co2,,3.381,3.381,climate_trace,0.72,1.0,
Hanshan Iron and Steel Co Ltd,2025,production_mt,,1.78,1.78,climate_trace,0.72,1.0,
Hbzx HIGH Tech Co Ltd,2021,emissions_mt_co2,,1.175,1.175,climate_trace,0.7,1.0,
Hbzx HIGH Tech Co Ltd,2021,production_mt,,1.175,1.175,climate_trace,0.7,1.0,
Hbzx HIGH Tech Co Ltd,2022,emissions_mt_co2,,1.175,1.175,climate_trace,0.7,1.0,
Hbzx HIGH Tech Co Ltd,2022,production_mt,,1.175,1.175,climate_trace,0.7,1.0,
Hbzx HIGH Tech Co Ltd,2023,emissions_mt_co2,,1.276,1.276,climate_trace,0.72,1.0,
Hbzx HIGH Tech Co Ltd,2023,production_mt,,1.276,1.276,climate_trace,0.72,1.0,
Hbzx HIGH Tech Co Ltd,2024,emissions_mt_co2,,1.175,1.175,climate_trace,0.72,1.0,
Hbzx HIGH Tech Co Ltd,2024,production_mt,,1.175,1.175,climate_trace,0.72,1.0,
Hbzx HIGH Tech Co Ltd,2025,emissions_mt_co2,,1.039,1.039,climate_trace,0.72,1.0,
Hbzx HIGH Tech Co Ltd,2025,production_mt,,1.039,1.039,climate_trace,0.72,1.0,
Hebei Anfeng Iron & Steel Co Ltd,2021,emissions_mt_co2,,11.721,11.721,climate_trace,0.7,1.0,
Hebei Anfeng Iron & Steel Co Ltd,2021,production_mt,,6.169,6.169,climate_trace,0.7,1.0,
Hebei Anfeng Iron & Steel Co Ltd,2022,emissions_mt_co2,,11.341,11.341,climate_trace,0.7,1.0,
Hebei Anfeng Iron & Steel Co Ltd,2022,production_mt,,5.969,5.969,climate_trace,0.7,1.0,
Hebei Anfeng Iron & Steel Co Ltd,2023,emissions_mt_co2,,11.099,11.099,climate_trace,0.72,1.0,
Hebei Anfeng Iron & Steel Co Ltd,2023,production_mt,,5.842,5.842,climate_trace,0.72,1.0,
Hebei Anfeng Iron & Steel Co Ltd,2024,emissions_mt_co2,,11.145,11.145,climate_trace,0.72,1.0,
Hebei Anfeng Iron & Steel Co Ltd,2024,production_mt,,5.866,5.866,climate_trace,0.72,1.0,
Hebei Anfeng Iron & Steel Co Ltd,2025,emissions_mt_co2,,7.205,7.205,climate_trace,0.72,1.0,
Hebei Anfeng Iron & Steel Co Ltd,2025,production_mt,,3.792,3.792,climate_trace,0.72,1.0,
Hebei Baoxin Iron and Steel Group Co Ltd,2021,emissions_mt_co2,,2.632,2.632,climate_trace,0.7,1.0,
Hebei Baoxin Iron and Steel Group Co Ltd,2021,production_mt,,1.385,1.385,climate_trace,0.7,1.0,
Hebei Baoxin Iron and Steel Group Co Ltd,2022,emissions_mt_co2,,2.632,2.632,climate_trace,0.7,1.0,
Hebei Baoxin Iron and Steel Group Co Ltd,2022,production_mt,,1.385,1.385,climate_trace,0.7,1.0,
Hebei Baoxin Iron and Steel Group Co Ltd,2023,emissions_mt_co2,,2.632,2.632,climate_trace,0.72,1.0,
Hebei Baoxin Iron and Steel Group Co Ltd,2023,production_mt,,1.385,1.385,climate_trace,0.72,1.0,
Hebei Baoxin Iron and Steel Group Co Ltd,2024,emissions_mt_co2,,2.632,2.632,climate_trace,0.72,1.0,
Hebei Baoxin Iron and Steel Group Co Ltd,2024,production_mt,,1.385,1.385,climate_trace,0.72,1.0,
Hebei Baoxin Iron and Steel Group Co Ltd,2025,emissions_mt_co2,,2.192,2.192,climate_trace,0.72,1.0,
Hebei Baoxin Iron and Steel Group Co Ltd,2025,production_mt,,1.154,1.154,climate_trace,0.72,1.0,
Hebei Donghai SPECIAL Steel Group Co Ltd,2021,emissions_mt_co2,,15.877,15.877,climate_trace,0.7,1.0,
Hebei Donghai SPECIAL Steel Group Co Ltd,2021,production_mt,,8.356,8.356,climate_trace,0.7,1.0,
Hebei Donghai SPECIAL Steel Group Co Ltd,2022,emissions_mt_co2,,13.601,13.601,climate_trace,0.7,1.0,
Hebei Donghai SPECIAL Steel Group Co Ltd,2022,production_mt,,7.159,7.159,climate_trace,0.7,1.0,
Hebei Donghai SPECIAL Steel Group Co Ltd,2023,emissions_mt_co2,,14.832,14.832,climate_trace,0.72,1.0,
Hebei Donghai SPECIAL Steel Group Co Ltd,2023,production_mt,,7.806,7.806,climate_trace,0.72,1.0,
Hebei Donghai SPECIAL Steel Group Co Ltd,2024,emissions_mt_co2,,13.887,13.887,climate_trace,0.72,1.0,
Hebei Donghai SPECIAL Steel Group Co Ltd,2024,production_mt,,7.309,7.309,climate_trace,0.72,1.0,
Hebei Donghai SPECIAL Steel Group Co Ltd,2025,emissions_mt_co2,,10.423,10.423,climate_trace,0.72,1.0,
Hebei Donghai SPECIAL Steel Group Co Ltd,2025,production_mt,,5.486,5.486,climate_trace,0.72,1.0,
Hebei Huaxi Special Steel Co Ltd,2021,emissions_mt_co2,,2.64,2.64,climate_trace,0.7,1.0,
Hebei Huaxi Special Steel Co Ltd,2021,production_mt,,1.389,1.389,climate_trace,0.7,1.0,
Hebei Huaxi Special Steel Co Ltd,2022,emissions_mt_co2,,2.322,2.322,climate_trace,0.7,1.0,
Hebei Huaxi Special Steel Co Ltd,2022,production_mt,,1.222,1.222,climate_trace,0.7,1.0,
Hebei Huaxi Special Steel Co Ltd,2023,emissions_mt_co2,,2.461,2.461,climate_trace,0.72,1.0,
Hebei Huaxi Special Steel Co Ltd,2023,production_mt,,1.295,1.295,climate_trace,0.72,1.0,
Hebei Huaxi Special Steel Co Ltd,2024,emissions_mt_co2,,2.357,2.357,climate_trace,0.72,1.0,
Hebei Huaxi Special Steel Co Ltd,2024,production_mt,,1.241,1.241,climate_trace,0.72,1.0,
Hebei Huaxi Special Steel Co Ltd,2025,emissions_mt_co2,,2.339,2.339,climate_trace,0.72,1.0,
Hebei Huaxi Special Steel Co Ltd,2025,production_mt,,1.231,1.231,climate_trace,0.72,1.0,
Hebei Huaxin Special Steel Co Ltd,2021,emissions_mt_co2,,1.873,1.873,climate_trace,0.7,1.0,
Hebei Huaxin Special Steel Co Ltd,2021,production_mt,,0.986,0.986,climate_trace,0.7,1.0,
Hebei Huaxin Special Steel Co Ltd,2022,emissions_mt_co2,,1.882,1.882,climate_trace,0.7,1.0,
Hebei Huaxin Special Steel Co Ltd,2022,production_mt,,0.991,0.991,climate_trace,0.7,1.0,
Hebei Huaxin Special Steel Co Ltd,2023,emissions_mt_co2,,2.076,2.076,climate_trace,0.72,1.0,
Hebei Huaxin Special Steel Co Ltd,2023,production_mt,,1.093,1.093,climate_trace,0.72,1.0,
Hebei Huaxin Special Steel Co Ltd,2024,emissions_mt_co2,,1.865,1.865,climate_trace,0.72,1.0,
Hebei Huaxin Special Steel Co Ltd,2024,production_mt,,0.981,0.981,climate_trace,0.72,1.0,
Hebei Huaxin Special Steel Co Ltd,2025,emissions_mt_co2,,1.684,1.684,climate_trace,0.72,1.0,
Hebei Huaxin Special Steel Co Ltd,2025,production_mt,,0.887,0.887,climate_trace,0.72,1.0,
Hebei Jinxi Iron & Steel Group Co Ltd,2021,emissions_mt_co2,,8.453,8.453,climate_trace,0.7,1.0,
Hebei Jinxi Iron & Steel Group Co Ltd,2021,production_mt,,4.449,4.449,climate_trace,0.7,1.0,
Hebei Jinxi Iron & Steel Group Co Ltd,2022,emissions_mt_co2,,8.372,8.372,climate_trace,0.7,1.0,
Hebei Jinxi Iron & Steel Group Co Ltd,2022,production_mt,,4.406,4.406,climate_trace,0.7,1.0,
Hebei Jinxi Iron & Steel Group Co Ltd,2023,emissions_mt_co2,,7.054,7.054,climate_trace,0.72,1.0,
Hebei Jinxi Iron & Steel Group Co Ltd,2023,production_mt,,3.713,3.713,climate_trace,0.72,1.0,
Hebei Jinxi Iron & Steel Group Co Ltd,2024,emissions_mt_co2,,7.239,7.239,climate_trace,0.72,1.0,
Hebei Jinxi Iron & Steel Group Co Ltd,2024,production_mt,,3.81,3.81,climate_trace,0.72,1.0,
Hebei Jinxi Iron & Steel Group Co Ltd,2025,emissions_mt_co2,,6.841,6.841,climate_trace,0.72,1.0,
Hebei Jinxi Iron & Steel Group Co Ltd,2025,production_mt,,3.6,3.6,climate_trace,0.72,1.0,
Hebei New Wuan Iron and Steel Group Xin Hui Metallurgy Co Ltd,2021,emissions_mt_co2,,0.172,0.172,climate_trace,0.7,1.0,
Hebei New Wuan Iron and Steel Group Xin Hui Metallurgy Co Ltd,2021,production_mt,,0.639,0.639,climate_trace,0.7,1.0,
Hebei New Wuan Iron and Steel Group Xin Hui Metallurgy Co Ltd,2022,emissions_mt_co2,,0.121,0.121,climate_trace,0.7,1.0,
Hebei New Wuan Iron and Steel Group Xin Hui Metallurgy Co Ltd,2022,production_mt,,0.447,0.447,climate_trace,0.7,1.0,
Hebei New Wuan Iron and Steel Group Xin Hui Metallurgy Co Ltd,2023,emissions_mt_co2,,0.11,0.11,climate_trace,0.72,1.0,
Hebei New Wuan Iron and Steel Group Xin Hui Metallurgy Co Ltd,2023,production_mt,,0.406,0.406,climate_trace,0.72,1.0,
Hebei New Wuan Iron and Steel Group Xin Hui Metallurgy Co Ltd,2024,emissions_mt_co2,,0.128,0.128,climate_trace,0.72,1.0,
Hebei New Wuan Iron and Steel Group Xin Hui Metallurgy Co Ltd,2024,production_mt,,0.476,0.476,climate_trace,0.72,1.0,
Hebei New Wuan Iron and Steel Group Xin Hui Metallurgy Co Ltd,2025,emissions_mt_co2,,0.132,0.132,climate_trace,0.72,1.0,
Hebei New Wuan Iron and Steel Group Xin Hui Metallurgy Co Ltd,2025,production_mt,,0.49,0.49,climate_trace,0.72,1.0,
Hebei New Wuan Lron and Steel Group Hong Rong Lron and Steel Co Ltd,2021,emissions_mt_co2,,3.816,3.816,climate_trace,0.7,1.0,
Hebei New Wuan Lron and Steel Group Hong Rong Lron and Steel Co Ltd,2021,production_mt,,2.009,2.009,climate_trace,0.7,1.0,
Hebei New Wuan Lron and Steel Group Hong Rong Lron and Steel Co Ltd,2022,emissions_mt_co2,,3.681,3.681,climate_trace,0.7,1.0,
Hebei New Wuan Lron and Steel Group Hong Rong Lron and Steel Co Ltd,2022,production_mt,,1.937,1.937,climate_trace,0.7,1.0,
Hebei New Wuan Lron and Steel Group Hong Rong Lron and Steel Co Ltd,2023,emissions_mt_co2,,3.326,3.326,climate_trace,0.72,1.0,
Hebei New Wuan Lron and Steel Group Hong Rong Lron and Steel Co Ltd,2023,production_mt,,1.751,1.751,climate_trace,0.72,1.0,
Hebei New Wuan Lron and Steel Group Hong Rong Lron and Steel Co Ltd,2024,emissions_mt_co2,,3.563,3.563,climate_trace,0.72,1.0,
Hebei New Wuan Lron and Steel Group Hong Rong Lron and Steel Co Ltd,2024,production_mt,,1.875,1.875,climate_trace,0.72,1.0,
Hebei New Wuan Lron and Steel Group Hong Rong Lron and Steel Co Ltd,2025,emissions_mt_co2,,3.031,3.031,climate_trace,0.72,1.0,
Hebei New Wuan Lron and Steel Group Hong Rong Lron and Steel Co Ltd,2025,production_mt,,1.595,1.595,climate_trace,0.72,1.0,
Hebei New Wuan Steel Group Wenan IRON&STEEL Co Ltd,2021,emissions_mt_co2,,2.08,2.08,climate_trace,0.7,1.0,
Hebei New Wuan Steel Group Wenan IRON&STEEL Co Ltd,2021,production_mt,,1.095,1.095,climate_trace,0.7,1.0,
Hebei New Wuan Steel Group Wenan IRON&STEEL Co Ltd,2022,emissions_mt_co2,,1.855,1.855,climate_trace,0.7,1.0,
Hebei New Wuan Steel Group Wenan IRON&STEEL Co Ltd,2022,production_mt,,0.976,0.976,climate_trace,0.7,1.0,
Hebei New Wuan Steel Group Wenan IRON&STEEL Co Ltd,2023,emissions_mt_co2,,2.316,2.316,climate_trace,0.72,1.0,
Hebei New Wuan Steel Group Wenan IRON&STEEL Co Ltd,2023,production_mt,,1.219,1.219,climate_trace,0.72,1.0,
Hebei New Wuan Steel Group Wenan IRON&STEEL Co Ltd,2024,emissions_mt_co2,,1.855,1.855,climate_trace,0.72,1.0,
Hebei New Wuan Steel Group Wenan IRON&STEEL Co Ltd,2024,production_mt,,0.976,0.976,climate_trace,0.72,1.0,
Hebei New Wuan Steel Group Wenan IRON&STEEL Co Ltd,2025,emissions_mt_co2,,1.593,1.593,climate_trace,0.72,1.0,
Hebei New Wuan Steel Group Wenan IRON&STEEL Co Ltd,2025,production_mt,,0.838,0.838,climate_trace,0.72,1.0,
Hebei Puyang Iron and Steel Co Ltd,2021,emissions_mt_co2,,4.468,4.468,climate_trace,0.7,1.0,
Hebei Puyang Iron and Steel Co Ltd,2021,production_mt,,2.351,2.351,climate_trace,0.7,1.0,
Hebei Puyang Iron and Steel Co Ltd,2022,emissions_mt_co2,,3.166,3.166,climate_trace,0.7,1.0,
Hebei Puyang Iron and Steel Co Ltd,2022,production_mt,,1.666,1.666,climate_trace,0.7,1.0,
Hebei Puyang Iron and Steel Co Ltd,2023,emissions_mt_co2,,5.364,5.364,climate_trace,0.72,1.0,
Hebei Puyang Iron and Steel Co Ltd,2023,production_mt,,2.823,2.823,climate_trace,0.72,1.0,
Hebei Puyang Iron and Steel Co Ltd,2024,emissions_mt_co2,,6.096,6.096,climate_trace,0.72,1.0,
Hebei Puyang Iron and Steel Co Ltd,2024,production_mt,,3.209,3.209,climate_trace,0.72,1.0,
Hebei Puyang Iron and Steel Co Ltd,2025,emissions_mt_co2,,6.816,6.816,climate_trace,0.72,1.0,
Hebei Puyang Iron and Steel Co Ltd,2025,production_mt,,3.587,3.587,climate_trace,0.72,1.0,
Hebei Rongxin Iron & Steel Co Ltd,2021,emissions_mt_co2,,3.626,3.626,climate_trace,0.7,1.0,
Hebei Rongxin Iron & Steel Co Ltd,2021,production_mt,,1.908,1.908,climate_trace,0.7,1.0,
Hebei Rongxin Iron & Steel Co Ltd,2022,emissions_mt_co2,,3.626,3.626,climate_trace,0.7,1.0,
Hebei Rongxin Iron & Steel Co Ltd,2022,production_mt,,1.908,1.908,climate_trace,0.7,1.0,
Hebei Rongxin Iron & Steel Co Ltd,2023,emissions_mt_co2,,3.502,3.502,climate_trace,0.72,1.0,
Hebei Rongxin Iron & Steel Co Ltd,2023,production_mt,,1.843,1.843,climate_trace,0.72,1.0,
Hebei Rongxin Iron & Steel Co Ltd,2024,emissions_mt_co2,,3.626,3.626,climate_trace,0.72,1.0,
Hebei Rongxin Iron & Steel Co Ltd,2024,production_mt,,1.908,1.908,climate_trace,0.72,1.0,
Hebei Rongxin Iron & Steel Co Ltd,2025,emissions_mt_co2,,2.755,2.755,climate_trace,0.72,1.0,
Hebei Rongxin Iron & Steel Co Ltd,2025,production_mt,,1.45,1.45,climate_trace,0.72,1.0,
Hebei Taihang Iron and Steel Group Co Ltd,2021,emissions_mt_co2,,3.483,3.483,climate_trace,0.7,1.0,
Hebei Taihang Iron and Steel Group Co Ltd,2021,production_mt,,1.833,1.833,climate_trace,0.7,1.0,
Hebei Taihang Iron and Steel Group Co Ltd,2022,emissions_mt_co2,,4.31,4.31,climate_trace,0.7,1.0,
Hebei Taihang Iron and Steel Group Co Ltd,2022,production_mt,,2.268,2.268,climate_trace,0.7,1.0,
Hebei Taihang Iron and Steel Group Co Ltd,2023,emissions_mt_co2,,3.79,3.79,climate_trace,0.72,1.0,
Hebei Taihang Iron and Steel Group Co Ltd,2023,production_mt,,1.995,1.995,climate_trace,0.72,1.0,
Hebei Taihang Iron and Steel Group Co Ltd,2024,emissions_mt_co2,,4.731,4.731,climate_trace,0.72,1.0,
Hebei Taihang Iron and Steel Group Co Ltd,2024,production_mt,,2.49,2.49,climate_trace,0.72,1.0,
Hebei Taihang Iron and Steel Group Co Ltd,2025,emissions_mt_co2,,2.899,2.899,climate_trace,0.72,1.0,
Hebei Taihang Iron and Steel Group Co Ltd,2025,production_mt,,1.526,1.526,climate_trace,0.72,1.0,
Hebei Tangyin IRON&STEEL Co Ltd,2021,emissions_mt_co2,,2.755,2.755,climate_trace,0.7,1.0,
Hebei Tangyin IRON&STEEL Co Ltd,2021,production_mt,,1.45,1.45,climate_trace,0.7,1.0,
Hebei Tangyin IRON&STEEL Co Ltd,2022,emissions_mt_co2,,1.654,1.654,climate_trace,0.7,1.0,
Hebei Tangyin IRON&STEEL Co Ltd,2022,production_mt,,0.871,0.871,climate_trace,0.7,1.0,
Hebei Tangyin IRON&STEEL Co Ltd,2023,emissions_mt_co2,,2.755,2.755,climate_trace,0.72,1.0,
Hebei Tangyin IRON&STEEL Co Ltd,2023,production_mt,,1.45,1.45,climate_trace,0.72,1.0,
Hebei Tangyin IRON&STEEL Co Ltd,2024,emissions_mt_co2,,3.671,3.671,climate_trace,0.72,1.0,
Hebei Tangyin IRON&STEEL Co Ltd,2024,production_mt,,1.932,1.932,climate_trace,0.72,1.0,
Hebei Tangyin IRON&STEEL Co Ltd,2025,emissions_mt_co2,,2.508,2.508,climate_trace,0.72,1.0,
Hebei Tangyin IRON&STEEL Co Ltd,2025,production_mt,,1.32,1.32,climate_trace,0.72,1.0,
Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd,2021,emissions_mt_co2,,5.618,5.618,climate_trace,0.7,1.0,
Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd,2021,production_mt,,2.957,2.957,climate_trace,0.7,1.0,
Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd,2022,emissions_mt_co2,,5.553,5.553,climate_trace,0.7,1.0,
Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd,2022,production_mt,,2.922,2.922,climate_trace,0.7,1.0,
Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd,2023,emissions_mt_co2,,5.618,5.618,climate_trace,0.72,1.0,
Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd,2023,production_mt,,2.957,2.957,climate_trace,0.72,1.0,
Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd,2024,emissions_mt_co2,,5.618,5.618,climate_trace,0.72,1.0,
Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd,2024,production_mt,,2.957,2.957,climate_trace,0.72,1.0,
Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd,2025,emissions_mt_co2,,4.728,4.728,climate_trace,0.72,1.0,
Hebei Tianzhu IRON&STEEL (GROUP) Co Ltd,2025,production_mt,,2.489,2.489,climate_trace,0.72,1.0,
Hebei Tianzhu Iron and Steel Group Special Steel Co Ltd,2021,emissions_mt_co2,,2.555,2.555,climate_trace,0.7,1.0,
Hebei Tianzhu Iron and Steel Group Special Steel Co Ltd,2021,production_mt,,1.345,1.345,climate_trace,0.7,1.0,
Hebei Tianzhu Iron and Steel Group Special Steel Co Ltd,2022,emissions_mt_co2,,2.23,2.23,climate_trace,0.7,1.0,
Hebei Tianzhu Iron and Steel Group Special Steel Co Ltd,2022,production_mt,,1.174,1.174,climate_trace,0.7,1.0,
Hebei Tianzhu Iron and Steel Group Special Steel Co Ltd,2023,emissions_mt_co2,,2.613,2.613,climate_trace,0.72,1.0,
Hebei Tianzhu Iron and Steel Group Special Steel Co Ltd,2023,production_mt,,1.375,1.375,climate_trace,0.72,1.0,
Hebei Tianzhu Iron and Steel Group Special Steel Co Ltd,2024,emissions_mt_co2,,3.859,3.859,climate_trace,0.72,1.0,
Hebei Tianzhu Iron and Steel Group Special Steel Co Ltd,2024,production_mt,,2.031,2.031,climate_trace,0.72,1.0,
Hebei Tianzhu Iron and Steel Group Special Steel Co Ltd,2025,emissions_mt_co2,,2.579,2.579,climate_trace,0.72,1.0,
Hebei Tianzhu Iron and Steel Group Special Steel Co Ltd,2025,production_mt,,1.357,1.357,climate_trace,0.72,1.0,
Hebei Wenfeng STEEL&IRON Co Ltd,2021,emissions_mt_co2,,5.756,5.756,climate_trace,0.7,1.0,
Hebei Wenfeng STEEL&IRON Co Ltd,2021,production_mt,,3.03,3.03,climate_trace,0.7,1.0,
Hebei Wenfeng STEEL&IRON Co Ltd,2022,emissions_mt_co2,,5.756,5.756,climate_trace,0.7,1.0,
Hebei Wenfeng STEEL&IRON Co Ltd,2022,production_mt,,3.03,3.03,climate_trace,0.7,1.0,
Hebei Wenfeng STEEL&IRON Co Ltd,2023,emissions_mt_co2,,5.756,5.756,climate_trace,0.72,1.0,
Hebei Wenfeng STEEL&IRON Co Ltd,2023,production_mt,,3.03,3.03,climate_trace,0.72,1.0,
Hebei Wenfeng STEEL&IRON Co Ltd,2024,emissions_mt_co2,,5.756,5.756,climate_trace,0.72,1.0,
Hebei Wenfeng STEEL&IRON Co Ltd,2024,production_mt,,3.03,3.03,climate_trace,0.72,1.0,
Hebei Wenfeng STEEL&IRON Co Ltd,2025,emissions_mt_co2,,4.794,4.794,climate_trace,0.72,1.0,
Hebei Wenfeng STEEL&IRON Co Ltd,2025,production_mt,,2.523,2.523,climate_trace,0.72,1.0,
Hebei Xinda Iron and Steel Co Ltd,2021,emissions_mt_co2,,4.402,4.402,climate_trace,0.7,1.0,
Hebei Xinda Iron and Steel Co Ltd,2021,production_mt,,2.317,2.317,climate_trace,0.7,1.0,
Hebei Xinda Iron and Steel Co Ltd,2022,emissions_mt_co2,,4.237,4.237,climate_trace,0.7,1.0,
Hebei Xinda Iron and Steel Co Ltd,2022,production_mt,,2.23,2.23,climate_trace,0.7,1.0,
Hebei Xinda Iron and Steel Co Ltd,2023,emissions_mt_co2,,5.889,5.889,climate_trace,0.72,1.0,
Hebei Xinda Iron and Steel Co Ltd,2023,production_mt,,3.1,3.1,climate_trace,0.72,1.0,
Hebei Xinda Iron and Steel Co Ltd,2024,emissions_mt_co2,,7.482,7.482,climate_trace,0.72,1.0,
Hebei Xinda Iron and Steel Co Ltd,2024,production_mt,,3.938,3.938,climate_trace,0.72,1.0,
Hebei Xinda Iron and Steel Co Ltd,2025,emissions_mt_co2,,5.486,5.486,climate_trace,0.72,1.0,
Hebei Xinda Iron and Steel Co Ltd,2025,production_mt,,2.887,2.887,climate_trace,0.72,1.0,
